C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\0.png,2019-03-07 12:17:29.179000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\1.png,2019-03-07 12:17:29.188000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\2.png,2019-03-07 12:17:29.204000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\3.png,2019-03-07 12:17:29.212000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\4.png,2019-03-07 12:17:29.212000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\5.png,2019-03-07 12:17:29.237000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\6.png,2019-03-07 12:17:29.237000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\7.png,2019-03-07 12:17:29.244000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\8.png,2019-03-07 12:17:29.260000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\9.png,2019-03-07 12:17:29.260000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\10.png,2019-03-07 12:17:29.260000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\11.png,2019-03-07 12:17:29.268000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\12.png,2019-03-07 12:17:29.285000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\13.png,2019-03-07 12:17:29.300000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\14.png,2019-03-07 12:17:29.300000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\15.png,2019-03-07 12:17:29.309000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\16.png,2019-03-07 12:17:29.309000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\17.png,2019-03-07 12:17:29.325000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\18.png,2019-03-07 12:17:29.333000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\19.png,2019-03-07 12:17:29.340000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\20.png,2019-03-07 12:17:29.340000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\21.png,2019-03-07 12:17:29.349000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\22.png,2019-03-07 12:17:29.358000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\23.png,2019-03-07 12:17:29.365000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\24.png,2019-03-07 12:17:29.374000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\25.png,2019-03-07 12:17:29.381000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\26.png,2019-03-07 12:17:29.381000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\27.png,2019-03-07 12:17:29.397000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\28.png,2019-03-07 12:17:29.406000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\29.png,2019-03-07 12:17:29.413000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\30.png,2019-03-07 12:17:29.421000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\31.png,2019-03-07 12:17:29.429000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\32.png,2019-03-07 12:17:29.438000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\33.png,2019-03-07 12:17:29.445000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\34.png,2019-03-07 12:17:29.454000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\35.png,2019-03-07 12:17:29.468000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\36.png,2019-03-07 12:17:29.468000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\37.png,2019-03-07 12:17:29.476000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\38.png,2019-03-07 12:17:29.485000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\39.png,2019-03-07 12:17:29.493000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\40.png,2019-03-07 12:17:29.501000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\41.png,2019-03-07 12:17:29.509000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\42.png,2019-03-07 12:17:29.516000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\43.png,2019-03-07 12:17:29.525000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\44.png,2019-03-07 12:17:29.533000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\45.png,2019-03-07 12:17:29.533000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\46.png,2019-03-07 12:17:29.542000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\47.png,2019-03-07 12:17:29.549000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\48.png,2019-03-07 12:17:29.557000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\49.png,2019-03-07 12:17:29.574000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\50.png,2019-03-07 12:17:29.574000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\51.png,2019-03-07 12:17:29.581000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\52.png,2019-03-07 12:17:29.597000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\53.png,2019-03-07 12:17:29.597000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\54.png,2019-03-07 12:17:29.613000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\55.png,2019-03-07 12:17:29.613000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\56.png,2019-03-07 12:17:29.622000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\57.png,2019-03-07 12:17:29.638000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\58.png,2019-03-07 12:17:29.645000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\59.png,2019-03-07 12:17:29.654000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\60.png,2019-03-07 12:17:29.654000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\61.png,2019-03-07 12:17:29.662000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\62.png,2019-03-07 12:17:29.678000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\63.png,2019-03-07 12:17:29.678000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\64.png,2019-03-07 12:17:29.688000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\65.png,2019-03-07 12:17:29.695000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\66.png,2019-03-07 12:17:29.703000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\67.png,2019-03-07 12:17:29.711000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\68.png,2019-03-07 12:17:29.719000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\69.png,2019-03-07 12:17:29.727000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\70.png,2019-03-07 12:17:29.734000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\71.png,2019-03-07 12:17:29.751000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\72.png,2019-03-07 12:17:29.751000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\73.png,2019-03-07 12:17:29.768000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\74.png,2019-03-07 12:17:29.776000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\75.png,2019-03-07 12:17:29.776000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\76.png,2019-03-07 12:17:29.783000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\77.png,2019-03-07 12:17:29.792000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\78.png,2019-03-07 12:17:29.801000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\79.png,2019-03-07 12:17:29.816000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\80.png,2019-03-07 12:17:29.824000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\81.png,2019-03-07 12:17:29.824000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\82.png,2019-03-07 12:17:29.831000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\83.png,2019-03-07 12:17:29.841000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\84.png,2019-03-07 12:17:29.856000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\85.png,2019-03-07 12:17:29.856000
C:\Users\cmtech\Documents\PythonScripts\Patient_4_backup\imgs\86.png,2019-03-07 12:17:29.863000
